Name,Type,ID,Wall_Width, Category , Category , Curtain version , Locked , Range , Angle 2 , Angle 1 , Deletable , Id , Family and Type , Family , Type , Family Name , Type Id , Bottom Vertical Projection , Top Vertical Projection , Horizontal Projection , Cross-Section , Base Extension Distance , Top Extension Distance , Radius , Angle , Related to Mass , Location Line Offset , Location Line , Base is Attached , Top is Attached , Top Offset , Base Offset , Base Constraint , Unconnected Height , Top Constraint , Room Bounding , Abstract Join Strength Order , Analytical Space Bounding , Volume , Area , Length , Desired Width , Image , Design Option , Design Option , Comments , Assembly Description , Assembly Code , Edited by , Workset , Type Name , Mark , Categorize as , Phase Demolished , Phase Created , Curved Edge Condition , Can host rebar , Structural , Enable Analytical Model , Structural Usage , Wall Modifier 
HA Wall_P24.2,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577323,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577323,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,,963294,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,27236.25,7263,65.375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.2,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577324,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577324,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,,963294,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,6480,1728,16,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.2,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577325,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577325,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,,963294,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,11137.5,2970,31.25,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,b
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577326,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577326,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,11846.42717,3159.047245,33.000437,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577332,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577332,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,59231.45733,15795.05529,149.688012,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577357,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577357,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,13820.625,3685.5,34.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577358,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577358,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,12023.4375,3847.5,32.5,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577359,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577359,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,11670.3359,3734.507488,36.141273,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577360,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577360,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,11670.3359,3734.507488,36.141273,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.2,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577361,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577361,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,,963294,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,36095.625,9625.5,89.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.2,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577362,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577362,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,,963294,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,38272.5,10206,98.25,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.2,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577363,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577363,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,,963294,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,5720.625,1525.5,10.375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577364,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577364,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,3897.053883,1247.057242,11.546826,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577365,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577365,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,5695.3125,1822.5,20,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577366,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577366,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,11854.6875,3793.5,31.5,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577367,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577367,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,5695.3125,1822.5,20,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577379,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577379,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,8284.570312,2209.21875,44.75,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577382,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577382,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,8606.25,2754,25.5,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577383,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577383,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,10662.15105,3411.888336,28.466559,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577385,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577385,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,15977.77605,5112.888336,50.466559,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577403,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577403,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,3999.375,1066.5,31.25,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577405,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577405,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,6905.737024,1841.529873,13.301203,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577406,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577406,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,51637.5,13770,129.375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577409,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577409,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,3594.375,958.5,28.375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577410,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577410,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,5339.809486,1423.949196,16.934715,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577411,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577411,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,21920.625,5845.5,85,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577412,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577412,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,6834.375,1822.5,50.625,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577413,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577413,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,21262.5,5670,50.625,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,b
HA Wall_P24.2,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5577414,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5577414,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,Revit Host Type : Basic Wall : HA Wall_P24.2 : id 963294 ,,963294,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 06 : id 5391582 ,108,Revit Element : <None>,TRUE,3,TRUE,30476.25,8127,71.5,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
